label,easyqcid,rater,watch_mode,interper,code,notes,time,control,showing,select_filter,button,code_exe,score1label,score1num,score1num_,score1,score2label,score2num,score2num_,score2,score3label,score3num,score3num_,score3,score4label,score4num,score4num_,score4,tag1label,tag1,tag2label,tag2,tag3label,tag3,filename,filepath,module_name,schema_version
AnatRestAll,CCNPPEK0001_01_anat,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",,2025-09-27 13:12:39,False,True,SELECT * FROM df,{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0001_01/anat/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",,skullstrip,0-4,"0,1,2,3,4",,fs_recon,0-4,"0,1,2,3,4",,coregistration,0-4,"0,1,2,3,4",,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0001_01_anat._.rf._.None._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0001_01_anat._.rf._.None._.False.json,AnatRestAll,
AnatRestAll,CCNPPEK0001_01_rest01,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",皮层重建颞叶缺失,2025-10-23 17:06:34,False,True,SELECT * FROM df WHERE mod = 'rest',{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/orig/001.mgz:opacity=1 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0001_01/rest01/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",3,skullstrip,0-4,"0,1,2,3,4",4,fs_recon,0-4,"0,1,2,3,4",3,coregistration,0-4,"0,1,2,3,4",2,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0001_01_rest01._.rf._.3._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0001_01_rest01._.rf._.3._.False.json,AnatRestAll,
AnatRestAll,CCNPPEK0001_01_rest02,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",,2025-09-27 15:09:19,False,True,SELECT * FROM df WHERE mod = 'rest',{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0001_01/rest02/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_01/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",3,skullstrip,0-4,"0,1,2,3,4",3,fs_recon,0-4,"0,1,2,3,4",2,coregistration,0-4,"0,1,2,3,4",3,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0001_01_rest02._.rf._.3._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0001_01_rest02._.rf._.3._.False.json,AnatRestAll,
AnatRestAll,CCNPPEK0001_02_rest01,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",,2025-09-28 08:52:31,False,True,SELECT * FROM df WHERE mod = 'rest',{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0001_02/rest01/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",4,skullstrip,0-4,"0,1,2,3,4",4,fs_recon,0-4,"0,1,2,3,4",3,coregistration,0-4,"0,1,2,3,4",4,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0001_02_rest01._.rf._.4._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0001_02_rest01._.rf._.4._.False.json,AnatRestAll,
AnatRestAll,CCNPPEK0001_02_rest02,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",,2025-09-27 15:34:21,False,True,SELECT * FROM df WHERE mod = 'rest',{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0001_02/rest02/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0001_02/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",3,skullstrip,0-4,"0,1,2,3,4",4,fs_recon,0-4,"0,1,2,3,4",3,coregistration,0-4,"0,1,2,3,4",4,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0001_02_rest02._.rf._.3._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0001_02_rest02._.rf._.3._.False.json,AnatRestAll,
AnatRestAll,CCNPPEK0002_01_rest01,rf,False,shell,"MULTICMD
TMP=$(mktemp /tmp/mgl.XXXXXX); TMP=""$TMP.py""; printf 'import gl\ngl.windowposition(0,0,1400,1000)\ngl.loadimage(""{subjects_dir}/{fsrecon_dir}/mri/orig/001.mgz"")\ngl.overlayload(""{subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz"")\ngl.opacity(1,30)\n' > ""$TMP""; ${mricrogl_dir} ""$TMP""; rm -f ""$TMP""
;|
freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v ${subjects_dir}/${fsrecon_dir}/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   {subjects_dir}/{fsrecon_dir}/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  ${ccs_dir}/${sublist}/${moddir}/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f ${subjects_dir}/${fsrecon_dir}/surf/lh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.pial:edgecolor=overlay:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/lh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/lh.aparc.annot \
     ${subjects_dir}/${fsrecon_dir}/surf/rh.white:edgecolor=red:annot=${subjects_dir}/${fsrecon_dir}/label/rh.aparc.annot \
  --hide-3d-slices",,2025-09-27 15:42:50,False,True,SELECT * FROM df WHERE mod = 'rest',{},"freeview --layout 4 --viewsize 400 300 \
  -viewport axial \
  -v /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/mri/orig/001.mgz:opacity=1:grayscale=0,2000 \
   /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/mri/mask.nii.gz:colormap=jet:opacity=0.3 \
  /Users/windows/Desktop/qcProjectLCJ/stage1Prep/CCS_DIRs/CCNPPEKI/CCNPPEK0002_01/rest01/reg/mean_func2norm.nii.gz:opacity=0.6 \
  -zoom 1.3 \
  -f /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/surf/lh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/surf/rh.pial:edgecolor=overlay:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/label/rh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/surf/lh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/label/lh.aparc.annot \
     /Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/surf/rh.white:edgecolor=red:annot=/Users/windows/Desktop/qcProjectLCJ/stage1Prep/SUBJECTS_DIRs/CCNPPEKI/CCNPPEK0002_01/label/rh.aparc.annot \
  --hide-3d-slices",headmotion,0-4,"0,1,2,3,4",3,skullstrip,0-4,"0,1,2,3,4",4,fs_recon,0-4,"0,1,2,3,4",4,coregistration,0-4,"0,1,2,3,4",3,checkdone,False,anatfailed,False,restfailed,False,AnatRestAll._.CCNPPEK0002_01_rest01._.rf._.3._.False.json,/home/ubuntu/homes/LuoChongjing/ProjectEASYQC/easyqc_CCNPPEKI/RatingFiles/AnatRestAll/rf/AnatRestAll._.CCNPPEK0002_01_rest01._.rf._.3._.False.json,AnatRestAll,
